query_id,content_id,hard_cots_qid,hard_negative_count
129_A,2093,"842_A,1647_D,32_A,383_D,399_C,983_D,1088_C,524_B,1088_D,864_B",10
558_C,1755,"558_D,308_C,308_A,700_A,308_D,1000_A,1127_C,1841_D,1098_B,1000_D",10
442_D,1628,"442_A,1713_B,468_D,1713_A,1350_D,1713_C,1660_B,1352_D,759_B,623_D",10
214_B,436,"214_D,36_D,1251_A,739_D,496_D,157_B,1090_D,1090_A,998_A,1517_C",10
913_D,2024,"913_B,861_C,62_A,801_C,766_C,1470_C,766_B,546_D,801_D,603_A",10
1139_C,2554,"1139_B,1139_D,353_B,1790_C,1790_D,1538_D,661_C,353_D,256_D,1538_B",10
500_B,1411,"1366_A,170_D,500_A,870_A,85_A,1027_B,953_A,1027_D,184_B,1757_B",10
637_C,1708,"322_A,772_B,486_C,486_A,520_B,322_D,322_C,918_C,612_C,319_D",10
214_C,436,"214_D,1251_A,36_D,739_D,496_D,157_B,1090_D,1090_A,998_A,1517_C",10
352_D,82,"352_B,296_D,241_A,1228_A,968_B,729_C,370_A,723_A,763_C,783_B",10
861_B,2024,"861_C,913_B,62_D,801_C,766_C,1470_C,766_B,546_D,62_A,603_A",10
1126_B,1528,"12_D,373_D,97_A,12_B,569_B,569_C,758_C,758_A,1546_A,1421_D",10
376_B,1911,"363_C,1269_D,910_D,960_C,1353_A,108_A,648_A,1601_A,321_C,139_D",10
341_D,282,"1442_A,1243_B,906_C,1204_D,188_A,673_B,1557_B,1748_C,180_C,1748_B",10
140_A,838,"717_A,642_B,1384_C,1057_D,182_A,1291_A,200_C,929_B,1282_A,1050_B",10
793_D,1386,"793_C,427_B,1047_B,1485_B,1103_B,866_D,536_D,536_B,1028_B,1453_B",10
301_C,2334,"301_D,301_A,1087_A,640_B,1201_B,1667_A,253_D,409_C,1421_D,1803_B",10
62_D,2159,"62_A,62_B,913_B,219_C,976_D,766_C,927_A,254_D,976_C,861_C",10
1857_C,2198,"219_B,668_C,1093_B,360_D,1092_C,254_D,1857_D,162_B,1328_A,697_C",10
1610_B,668,"1610_D,849_A,849_B,1610_C,1432_C,1724_B,284_B,1788_D,948_D,317_A",10
15_C,71,"413_D,424_A,424_B,413_B,183_B,894_D,78_B,183_C,183_D,514_D",10
1279_D,2252,"711_A,307_C,1736_A,1285_D,881_B,500_B,170_D,1027_D,1027_B,172_C",10
289_A,350,"289_C,963_A,1094_B,1352_D,24_D,473_A,1094_C,1530_B,165_A,1724_B",10
1228_A,55,"429_B,352_D,296_D,295_C,176_C,729_C,370_A,723_A,763_C,783_B",10
385_B,1363,"385_D,385_A,527_A,297_A,310_D,905_A,90_B,297_C,1527_A,1647_D",10
497_D,226,"497_A,544_C,44_B,484_C,1122_B,497_B,544_A,903_A,1748_B,1748_D",10
1462_C,1032,"1462_A,1819_C,1462_B,1512_D,1655_C,1422_B,67_B,1575_D,489_A,67_D",10
571_A,1861,"571_D,572_D,152_C,478_A,73_C,73_A,152_D,1589_A,1681_D,478_B",10
66_A,980,"66_D,275_C,1686_C,612_A,319_C,34_D,816_C,149_B,34_A,612_C",10
353_C,584,"353_B,1538_D,353_D,1790_D,1239_B,103_D,78_B,103_A,1790_C,78_C",10
366_A,2332,"1778_B,1254_A,155_D,1254_D,155_C,366_D,1403_A,1591_A,1006_D,1403_C",10
1359_A,814,"1359_D,914_D,1359_C,601_A,601_D,601_C,1247_B,1811_B,914_B,1087_D",10
1275_A,1997,"1399_A,1275_B,97_A,97_D,1482_D,273_C,97_B,253_B,253_A,373_A",10
1490_D,1530,"1490_B,397_B,397_D,397_A,526_B,1623_A,1623_D,181_B,1292_A,526_A",10
781_B,1687,"781_A,1276_D,355_D,885_A,734_D,355_B,734_B,355_A,439_B,736_B",10
1127_C,1593,"700_A,308_A,1389_D,821_C,694_B,1000_A,308_C,558_D,1138_D,425_A",10
601_D,1746,"914_D,197_D,1359_D,914_B,1247_D,1247_B,914_A,1237_D,1359_A,1237_B",10
259_D,161,"259_B,259_C,261_A,261_D,498_B,775_C,1041_B,1041_A,961_D,621_B",10
1424_D,2579,"1424_C,1424_A,490_B,148_A,255_B,450_A,535_D,990_B,1674_B,1818_D",10
451_A,315,"451_D,451_C,399_A,357_B,359_C,339_C,312_D,298_C,998_C,676_A",10
244_C,533,"244_A,244_B,1238_A,1088_C,471_D,670_C,432_C,247_A,1033_B,1574_B",10
805_D,1155,"733_D,791_D,178_C,1534_C,1031_B,918_A,918_C,612_D,1647_D,7_C",10
635_B,599,"342_D,905_A,1803_D,716_C,1087_D,1803_B,1482_C,301_D,1087_C,640_B",10
1535_A,1202,"905_A,342_A,342_B,279_A,1803_B,279_B,551_A,279_C,640_B,142_B",10
878_D,2395,"878_C,878_A,1788_A,473_A,1724_D,1788_D,284_B,204_A,473_C,1432_C",10
748_C,1783,"271_C,271_B,271_A,1334_B,765_C,1730_C,748_A,856_C,748_D,856_B",10
207_C,373,"207_D,1638_A,1601_A,108_A,321_C,304_B,1633_D,445_B,929_B,960_C",10
436_D,971,"436_B,488_A,488_C,860_A,313_A,1294_D,524_B,1294_A,124_B,124_A",10
545_A,1902,"545_B,545_C,880_A,880_B,609_C,1682_B,621_C,1136_D,621_B,421_B",10
1040_D,1540,"1040_B,1040_C,1714_D,1138_B,1_A,1138_D,700_A,1127_C,654_D,1091_D",10
185_C,1561,"185_A,927_A,185_B,927_B,766_C,603_A,62_B,254_D,913_B,62_D",10
500_A,1716,"1366_A,184_B,500_B,870_A,85_A,1027_B,953_A,1027_D,170_D,953_D",10
686_A,1308,"763_C,1740_B,1740_A,429_B,370_A,729_C,723_A,783_B,729_A,137_A",10
914_A,1686,"1701_A,914_D,1247_B,601_C,601_A,601_D,1359_D,914_B,1359_A,1237_B",10
452_C,807,"1021_B,1245_A,1391_C,1077_B,1261_C,763_C,1241_C,109_C,834_B,160_C",10
859_A,1924,"1714_A,597_D,1509_A,153_B,423_C,432_A,1447_B,226_B,864_B,1683_C",10
1059_C,409,"250_D,250_A,250_B,134_A,1232_D,740_A,316_C,721_A,1099_B,134_B",10
632_A,1582,"208_D,1111_A,208_A,208_C,1277_B,707_D,670_C,1429_D,1429_A,471_D",10
631_A,557,"958_D,1504_A,797_B,958_C,417_D,451_C,267_B,267_C,141_A,854_D",10
1776_D,1532,"1776_C,1733_A,823_B,401_A,401_C,570_D,823_C,570_A,939_C,549_A",10
94_B,1388,"94_D,1061_B,1434_D,456_B,608_D,953_A,1757_B,742_A,184_B,130_A",10
1621_C,2336,"1224_A,1224_C,706_C,758_A,569_C,569_B,758_C,1621_D,253_B,1621_A",10
299_B,1839,"1189_D,1253_A,46_C,46_D,46_A,759_B,1824_C,1189_C,1429_A,309_C",10
226_B,1291,"864_C,908_D,1042_C,908_B,908_C,98_B,723_A,226_C,87_C,862_A",10
676_A,954,"359_C,676_D,1484_C,1852_C,36_A,214_D,214_C,36_D,676_B,157_B",10
657_B,2375,"657_D,81_A,1187_C,1278_A,1537_B,868_A,1724_B,839_C,39_A,306_D",10
1204_D,772,"1243_B,372_C,1653_B,341_D,180_C,673_B,180_D,1058_A,1274_C,1748_B",10
1818_C,1358,"1818_D,1714_A,842_B,770_B,957_A,715_D,782_C,263_D,1582_D,332_C",10
1072_C,864,"1072_A,1444_B,592_B,592_A,904_D,551_B,1467_C,551_A,1072_D,590_C",10
1705_A,1536,"1865_A,1865_C,1020_C,220_C,1865_D,220_D,1363_C,1531_C,1118_C,584_D",10
814_C,54,"776_C,776_A,776_B,1128_D,1598_B,1598_A,814_D,167_B,356_A,814_A",10
660_C,130,"121_A,660_B,121_B,362_A,121_C,231_B,174_A,753_C,1220_A,1614_B",10
102_D,398,"102_C,102_B,320_B,726_C,320_A,393_D,1531_D,704_A,871_A,1020_C",10
303_A,2056,"303_B,441_D,1779_A,591_C,236_A,591_D,1581_D,394_B,394_D,103_A",10
1756_C,1756,"598_A,35_C,625_A,992_D,973_B,269_B,380_C,35_D,337_A,1141_B",10
870_A,142,"229_D,453_A,311_A,500_B,1419_A,616_B,229_B,1419_B,701_B,161_B",10
1578_C,303,"1578_A,251_D,251_B,1163_D,1336_A,585_B,585_D,291_C,249_A,249_C",10
116_D,2173,"1665_D,553_D,553_C,863_B,1640_D,553_A,1289_C,884_A,612_C,1582_D",10
559_D,527,"1414_C,1414_A,294_A,1303_A,294_B,1414_B,111_B,294_C,1558_D,1334_C",10
703_D,451,"703_A,105_A,90_A,90_C,996_D,996_A,785_C,1421_D,669_A,995_A",10
259_B,737,"261_A,259_D,259_C,261_D,498_C,775_C,1041_B,1041_A,13_C,961_D",10
1316_C,2512,"1316_B,1353_D,1353_C,267_D,565_C,1661_A,267_B,1393_B,312_D,298_C",10
610_C,922,"610_D,68_C,633_A,460_C,74_B,452_C,1245_A,1021_B,65_B,160_C",10
689_C,623,"689_D,129_A,1584_C,131_D,217_A,1042_A,226_B,1042_C,908_D,864_C",10
1224_A,1505,"1621_C,1224_D,706_C,12_B,472_C,569_B,758_A,12_D,703_D,706_D",10
253_B,1707,"253_D,1667_A,253_A,640_B,1796_C,1087_D,1087_C,1421_D,392_A,1796_B",10
480_C,126,"34_B,34_D,411_C,1084_A,948_B,34_A,1810_B,1788_D,878_A,948_D",10
770_B,1976,"1582_C,1582_D,1582_B,649_D,957_A,1289_C,1665_D,602_B,332_C,553_D",10
391_C,556,"268_D,1168_A,391_A,268_A,928_D,515_D,515_B,1762_B,1765_A,422_B",10
50_D,964,"1215_C,50_B,1215_D,1222_A,1480_D,1686_C,918_B,319_D,918_A,612_C",10
491_A,2066,"491_B,818_D,1379_A,493_C,818_C,553_D,1289_C,884_A,1582_D,863_B",10
1359_C,2193,"1247_C,1359_A,914_D,601_A,1359_D,601_C,601_D,1247_B,1811_B,1087_D",10
230_A,1596,"230_C,230_D,548_D,548_A,390_C,1117_D,815_B,1376_A,595_A,59_C",10
280_B,1480,"1256_B,1256_A,1594_A,280_A,706_D,197_C,1126_D,1060_A,1126_B,97_A",10
1115_B,540,"1541_C,1115_D,241_B,460_C,74_B,1021_B,1245_A,452_C,908_D,65_B",10
1180_A,179,"427_C,1180_D,1047_A,1448_C,753_C,283_C,1843_A,1047_B,283_A,1464_B",10
321_B,974,"349_C,108_D,313_A,139_D,108_A,321_C,445_B,960_C,434_A,1723_C",10
1115_C,540,"1541_C,1115_D,199_C,460_C,74_B,1245_A,1021_B,452_C,908_D,65_B",10
1546_A,154,"569_B,569_C,758_C,1553_C,1796_B,1421_D,640_B,1087_C,645_C,671_B",10
598_C,61,"1657_D,973_B,1657_B,269_A,1141_A,269_B,1141_B,629_D,337_A,625_A",10
544_C,2210,"544_D,544_A,497_A,497_B,53_C,497_D,903_A,736_B,1276_D,1558_D",10
1296_B,1884,"731_B,581_A,731_C,731_D,683_B,1462_C,1655_C,854_D,683_C,1575_D",10
344_A,2514,"1831_B,198_A,583_B,319_C,612_A,236_A,1487_D,150_A,1487_B,1855_D",10
428_C,414,"428_A,428_B,1079_A,241_A,351_A,850_A,1655_C,1462_C,1079_B,489_A",10
846_D,488,"1814_A,1814_D,258_A,1814_B,580_A,24_C,432_A,24_D,1189_C,1257_B",10
931_C,1091,"931_D,931_A,1149_D,1149_A,1223_A,807_A,1853_A,318_D,983_D,432_C",10
1_A,2142,"1_B,654_D,750_B,1841_D,308_A,700_A,1127_C,308_C,1098_B,558_D",10
1064_C,233,"394_A,529_A,1487_D,1036_D,856_C,1670_D,20_D,394_B,765_C,1176_C",10
1101_B,624,"1101_C,467_B,1429_A,988_B,95_C,1429_D,1690_C,988_A,467_A,1324_D",10
65_B,2316,"65_C,807_A,925_B,1021_B,1245_A,1196_A,834_B,1185_D,1541_A,452_C",10
314_D,1046,"314_A,918_C,1584_A,679_C,918_A,733_A,612_D,612_C,319_D,791_D",10
45_A,220,"45_C,45_B,376_B,911_D,1583_D,523_C,757_C,972_C,725_C,623_D",10
1064_B,233,"394_A,1487_D,1487_B,1036_D,1670_D,856_C,394_B,20_D,765_C,1176_C",10
397_D,134,"1490_A,709_B,1502_A,1490_D,1292_A,181_B,1858_A,1623_A,1663_D,1858_B",10
181_A,2435,"1164_C,605_C,1824_C,1502_A,1858_A,1292_A,397_D,1322_B,397_A,459_B",10
1732_D,1939,"818_C,818_D,679_A,733_A,1427_C,791_D,1189_C,1031_B,971_D,918_A",10
203_A,1658,"793_D,793_C,1210_D,536_B,866_D,1176_C,1028_B,536_D,1780_B,1028_A",10
1484_D,66,"451_D,1817_C,731_B,1807_A,473_B,1655_C,1819_C,1462_C,731_C,1575_D",10
51_A,779,"963_A,205_D,963_B,1289_C,1640_D,1350_D,432_A,1713_B,733_A,1713_C",10
514_B,1985,"413_B,1254_A,164_B,413_D,164_C,183_B,894_D,514_D,103_A,183_C",10
1615_C,1004,"1647_D,1647_A,1714_D,864_B,432_A,1447_B,1615_D,319_D,432_C,553_D",10
1531_C,912,"1531_A,393_A,1272_B,393_D,1531_D,1020_C,1118_C,1118_A,1865_D,1363_B",10
1251_A,1641,"1090_A,1251_B,1517_C,1090_D,157_B,214_C,214_D,36_D,676_D,214_B",10
1118_A,293,"1118_B,843_B,1559_B,843_C,1020_C,1531_D,393_D,393_C,1531_C,393_A",10
818_D,2458,"818_C,568_D,491_B,493_C,1289_C,553_D,47_B,628_B,1108_A,602_B",10
1407_A,339,"679_C,178_C,187_C,1284_D,1700_A,918_C,322_D,319_D,322_C,612_D",10
1541_C,1487,"241_B,1115_B,1115_D,552_A,1115_C,1021_B,452_C,65_B,226_B,1245_A",10
1558_C,551,"294_C,1414_C,294_B,780_A,946_D,1651_D,780_D,946_B,946_C,111_B",10
355_B,2355,"355_D,781_A,439_B,885_A,439_C,1276_D,781_B,736_B,734_D,1450_C",10
1610_D,382,"1610_C,1610_B,849_A,1432_C,1724_B,1788_D,284_B,317_A,1084_D,878_D",10
1349_C,614,"1349_B,1523_A,332_B,291_C,1523_B,585_B,585_D,585_C,1163_D,1090_A",10
1343_B,15,"746_D,587_C,1465_C,796_B,863_B,895_D,1615_D,254_B,306_D,306_C",10
1403_B,2353,"1403_C,1403_A,1784_D,1784_A,155_D,1006_D,366_D,1254_D,1591_A,118_C",10
509_B,2436,"159_A,159_D,509_D,807_A,143_A,1021_B,1245_A,452_C,65_B,323_C",10
748_D,374,"1334_A,1334_C,856_C,1334_B,924_A,1730_C,748_A,1218_D,856_B,271_A",10
54_B,659,"1592_B,54_C,1483_A,730_A,1483_C,1548_B,786_A,1548_C,1253_C,759_B",10
205_D,955,"205_C,1510_B,1094_B,24_D,1530_B,1257_B,1397_D,963_A,1632_B,357_B",10
1837_A,621,"295_C,352_B,176_C,1229_A,1182_C,1124_C,1465_C,1427_B,587_B,951_B",10
577_C,2537,"199_D,148_D,950_D,199_C,199_B,423_C,47_B,529_A,863_B,1387_C",10
325_B,1257,"325_C,672_B,672_A,1803_B,1803_A,1087_D,1087_C,273_D,1803_D,1087_A",10
1090_A,1380,"1090_C,1251_A,1107_B,1251_B,157_B,214_C,214_D,214_B,676_D,36_D",10
1028_B,1968,"1028_A,1028_C,1478_D,102_C,3_A,1256_D,1254_D,280_C,1256_A,320_B",10
96_C,1138,"1860_D,29_A,1447_B,778_D,715_D,332_C,1523_A,585_B,1683_C,896_D",10
670_C,1773,"670_B,414_A,1639_A,1574_B,247_C,247_A,1725_A,1429_A,1295_A,467_B",10
161_A,1093,"161_B,521_C,161_C,616_B,1366_A,939_C,1419_A,170_D,229_B,1419_B",10
168_C,1310,"168_B,168_D,494_D,494_C,336_B,254_D,336_A,499_B,1104_A,752_D",10
530_D,2198,"1093_B,219_B,668_C,162_B,360_D,254_D,1328_A,530_B,1857_D,697_C",10
417_D,1670,"417_A,1550_C,958_D,958_C,631_A,451_C,267_B,1661_A,267_C,731_B",10
799_D,1206,"8_D,338_A,330_C,1186_A,211_D,8_C,263_D,315_A,1289_C,330_A",10
206_C,2417,"294_A,1334_C,111_B,24_C,570_A,685_D,1050_A,401_A,1821_C,401_C",10
386_A,120,"315_B,511_C,694_B,511_A,19_B,19_D,1000_A,694_D,330_A,469_B",10
720_D,2027,"720_B,720_A,1314_D,1319_C,298_C,45_B,307_C,531_C,45_C,902_B",10
880_A,581,"880_B,545_A,545_C,1136_D,261_A,609_C,259_B,621_B,261_D,259_C",10
619_B,2292,"619_C,1483_A,54_C,24_C,685_D,262_C,685_C,1821_C,1050_A,831_B",10
1573_D,297,"1675_A,1675_B,1573_A,1675_C,1573_B,1811_B,1796_A,590_D,590_A,1421_D",10
1174_A,1033,"1174_B,1260_D,269_B,1749_B,1415_A,1141_B,625_B,625_A,380_C,101_A",10
524_A,2487,"524_B,205_B,1530_B,1088_D,432_C,1090_A,983_D,864_C,585_C,585_B",10
752_D,252,"752_B,706_D,603_A,336_B,494_D,336_C,494_C,494_A,1133_A,168_B",10
950_A,1459,"199_C,199_D,199_B,1760_D,1145_A,1145_C,737_D,647_D,1760_B,757_B",10
1000_D,353,"1000_A,308_A,308_C,558_B,700_A,558_D,1127_C,1098_B,308_D,1841_D",10
411_C,1978,"34_B,480_C,983_C,1255_B,1088_A,488_A,1251_B,55_D,524_B,1432_D",10
1245_A,1701,"252_C,160_C,834_B,155_D,366_A,240_B,1784_A,817_B,1006_D,366_D",10
1626_A,1455,"1237_D,1237_B,483_C,1036_D,394_B,441_D,1581_D,1670_D,591_D,303_B",10
1748_D,268,"906_C,593_D,833_C,673_D,790_A,1748_C,1058_A,1557_B,446_C,372_C",10
1319_D,2494,"857_A,720_B,229_B,720_D,307_C,161_B,1029_C,85_B,41_B,184_B",10
272_C,47,"272_D,272_B,1520_B,9_D,561_C,1520_D,1557_B,1442_C,9_B,1058_B",10
486_A,2481,"637_A,322_A,1510_A,637_C,520_B,322_D,322_C,918_C,612_C,319_D",10
1069_A,2048,"1494_C,1465_C,1124_C,651_B,30_C,523_C,757_C,972_C,725_C,745_B",10
1400_D,756,"1172_D,378_C,334_C,529_A,529_D,529_B,696_D,1338_A,1401_C,1513_D",10
1482_D,1791,"1482_B,97_B,97_D,253_A,105_C,253_D,409_C,1087_A,569_B,1087_D",10
419_A,1959,"419_B,271_C,1394_A,1670_D,1670_C,765_C,271_B,1218_D,856_C,748_C",10
1421_A,1321,"1796_A,1421_D,301_D,1553_B,90_A,1796_C,640_B,1535_A,1303_A,1531_D",10
1565_B,2121,"1193_C,273_B,1193_D,1667_A,253_D,253_B,1087_C,392_D,1421_D,1087_D",10
1433_A,971,"488_A,436_B,1017_A,488_C,860_A,1294_D,524_B,1294_A,503_D,1088_A",10
1614_B,401,"231_D,231_C,231_B,403_B,1220_A,127_B,1261_C,573_D,516_A,1220_C",10
392_D,725,"273_C,392_C,688_A,253_B,1565_A,1193_D,1667_A,409_A,409_C,273_B",10
338_C,1429,"338_A,338_B,315_B,799_D,178_A,529_B,553_D,178_C,402_C,491_A",10
647_D,754,"647_A,647_B,1760_B,1145_C,1353_A,737_D,67_D,1145_A,1760_D,67_B",10
611_B,78,"611_D,1430_A,1430_B,1289_C,491_A,553_D,863_B,884_A,694_C,553_A",10
189_D,1507,"951_C,951_B,1465_C,1620_C,857_A,170_D,1027_B,500_B,1027_D,953_A",10
958_D,2480,"958_C,417_D,631_B,417_A,631_A,267_C,731_C,451_C,267_B,1655_C",10
401_C,1430,"80_D,80_A,570_D,80_B,443_C,1733_A,1776_C,1776_D,1733_D,570_A",10
1587_B,990,"696_D,1587_C,696_A,457_B,1598_B,814_C,1598_A,1128_D,146_A,776_C",10
1330_D,2069,"1330_C,668_B,1330_B,668_C,378_C,254_D,162_D,1857_C,697_A,1328_A",10
1843_D,1559,"1843_A,1464_B,23_C,1464_A,1515_B,1208_A,1448_C,753_C,218_D,1047_B",10
543_A,1572,"974_B,180_D,974_A,188_A,341_D,1557_B,372_C,1442_A,790_A,1748_B",10
953_C,672,"953_D,184_B,1366_A,1697_A,686_A,41_B,1710_C,742_A,172_B,500_D",10
800_D,51,"800_C,1087_A,1646_D,301_D,1087_D,1667_A,253_D,1087_C,253_B,273_B",10
197_C,813,"197_A,280_A,197_D,744_A,42_B,1752_B,706_D,1013_C,758_A,1126_D",10
852_B,2515,"319_D,47_B,432_A,432_C,1683_C,729_C,370_A,98_B,723_A,729_A",10
157_B,1277,"1090_D,1528_B,676_D,1251_A,1091_D,214_C,214_D,214_B,36_D,1090_A",10
1819_C,146,"1462_C,1422_B,1462_A,1462_B,193_C,1655_C,850_A,67_B,67_D,606_C",10
1486_A,587,"520_B,1686_D,1686_C,1686_B,684_A,408_D,408_B,1800_B,333_C,1121_A",10
1265_C,1028,"1676_A,117_A,449_A,286_C,255_B,117_B,1714_A,107_A,43_D,597_D",10
232_B,1554,"1074_B,779_A,831_B,718_A,947_A,1050_A,685_C,685_D,323_A,1441_C",10
279_A,1188,"142_B,142_D,279_B,1444_B,1467_C,904_D,592_A,142_A,592_B,551_B",10
1041_C,508,"1041_A,1041_B,261_A,775_C,259_B,421_C,609_B,1300_A,261_D,259_C",10
552_A,547,"558_B,160_C,558_C,1541_C,460_C,1245_A,452_C,323_C,834_B,1021_B",10
449_A,306,"449_D,707_D,198_A,459_C,198_D,1516_B,1551_D,1167_A,198_C,230_D",10
1242_D,1520,"1242_C,1242_A,1487_D,5_A,1489_A,150_A,1064_D,150_B,877_B,236_A",10
679_A,986,"679_B,679_C,314_C,314_D,918_A,733_A,314_A,319_D,612_D,791_D",10
691_B,1651,"691_D,691_A,31_B,31_C,922_A,583_B,922_B,344_A,1119_C,1119_A",10
1638_A,911,"207_D,45_C,376_B,207_C,1216_B,108_A,304_B,960_C,1633_D,321_C",10
1554_D,1863,"1554_B,1554_A,1855_A,1855_C,900_D,900_B,1676_C,1487_B,1676_A,1487_D",10
17_A,616,"17_B,363_C,720_B,1088_A,436_B,895_D,695_A,189_D,488_A,306_D",10
836_B,1490,"836_D,836_C,106_A,962_B,962_C,1322_B,100_B,1392_C,100_A,751_B",10
194_C,631,"1262_A,254_D,254_C,1536_C,1328_A,697_C,697_A,1104_A,162_D,360_D",10
373_A,625,"105_A,1621_D,97_A,482_A,373_B,703_D,105_C,1621_C,706_A,12_D",10
948_D,2264,"1724_B,444_C,1724_D,1084_A,1169_A,948_B,34_D,34_B,1432_C,892_B",10
1549_B,2461,"1346_C,1346_B,1549_A,337_A,945_A,540_A,1681_D,1062_A,1189_C,892_B",10
236_A,877,"922_B,583_B,150_B,394_D,1581_D,394_B,303_B,441_D,832_D,394_A",10
640_B,1192,"845_D,253_D,1130_C,1796_B,253_A,1796_A,1153_B,1153_A,1421_D,671_B",10
175_A,1940,"324_B,343_C,282_D,271_C,1153_B,282_C,1558_D,1364_D,175_D,1364_A",10
758_A,426,"758_C,758_D,569_B,569_C,1546_A,1421_D,253_D,1126_B,1126_A,996_A",10
105_C,8,"105_A,1482_B,105_D,1482_C,1482_D,1421_D,373_A,569_B,409_C,97_D",10
1534_C,339,"1031_A,679_A,791_D,1031_B,791_B,918_C,612_D,1647_D,918_A,805_D",10
1448_C,1187,"1047_A,1208_A,1843_A,999_C,23_D,999_B,1524_C,23_C,231_B,397_D",10
457_D,990,"457_A,696_D,457_B,1587_C,696_A,814_C,1598_A,1128_D,776_C,814_A",10
1137_A,1942,"1137_B,310_A,1137_D,527_A,1527_A,310_D,527_B,905_A,706_D,197_C",10
296_D,2566,"296_B,352_D,819_B,807_A,925_B,65_B,1021_B,65_C,1245_A,834_B",10
739_D,1630,"359_C,214_D,359_D,496_D,233_D,676_A,417_D,339_C,196_B,998_C",10
34_D,228,"34_B,480_C,768_D,1084_D,768_C,34_A,1788_D,1724_B,948_D,480_B",10
1149_D,759,"1149_A,1149_C,944_B,931_C,807_A,48_A,901_D,542_D,339_C,925_B",10
723_B,212,"723_A,1628_B,87_D,1250_B,1600_B,763_C,1021_B,864_C,1245_A,98_B",10
394_D,746,"394_B,441_D,394_A,236_A,1581_B,832_D,1036_D,303_B,236_D,591_D",10
129_D,1648,"1863_D,935_A,1584_C,399_C,1144_C,983_D,524_B,1088_D,1088_C,864_B",10
518_D,28,"518_A,1772_A,1772_D,1772_C,995_A,659_A,785_C,539_C,785_D,659_B",10
145_A,1807,"145_C,450_A,990_B,263_B,1674_D,863_B,266_D,1289_C,553_D,694_C",10
703_A,1505,"1224_D,569_B,373_B,90_A,996_D,703_D,996_A,785_C,1421_D,995_A",10
327_B,1605,"327_A,152_B,134_B,478_A,152_C,571_A,572_D,571_D,152_D,478_B",10
715_D,1130,"715_B,1009_C,332_C,778_D,1860_D,1665_D,908_D,585_B,1088_C,1637_B",10
510_B,809,"510_A,57_A,57_D,874_D,1045_A,510_D,1045_C,1147_D,874_A,1106_C",10
691_A,1151,"691_D,691_B,31_B,31_C,922_A,922_B,344_A,583_B,1119_C,1119_A",10
390_D,1070,"1141_B,992_A,337_A,101_A,390_C,815_B,595_A,269_B,70_A,59_C",10
228_D,1656,"228_C,1812_A,12_B,536_B,1453_C,1306_A,1812_B,1306_C,1453_B,1780_B",10
1657_B,1673,"598_C,1657_D,1260_D,1749_B,1141_A,269_B,380_C,1141_B,629_D,337_A",10
1831_B,962,"344_A,922_A,922_B,319_C,612_A,150_A,1487_D,1487_B,236_A,1554_B",10
1829_D,1705,"1589_D,1051_C,1589_A,540_A,1681_D,945_A,1189_C,1375_A,1829_B,852_B",10
183_C,1252,"413_D,164_A,661_C,894_D,424_A,424_B,78_B,15_C,514_B,103_A",10
44_D,1970,"44_A,3_D,3_A,671_A,1558_D,1303_D,1303_A,650_C,671_B,559_B",10
1052_B,1410,"1052_C,1052_D,1348_B,246_A,246_B,953_A,1419_A,711_A,1209_A,229_B",10
602_A,1057,"602_B,107_B,107_C,853_D,116_D,47_B,628_B,263_D,553_D,628_C",10
1589_D,1591,"1051_C,540_C,1589_A,540_A,1681_D,1375_A,945_A,1829_D,1189_C,852_B",10
1289_C,317,"884_C,884_A,694_C,1640_D,863_B,553_D,553_A,694_B,863_D,553_C",10
146_A,1637,"146_B,146_D,1002_C,1005_B,1141_A,602_B,47_B,553_D,107_A,107_C",10
794_C,1511,"794_A,1369_A,350_A,235_C,412_D,1836_D,1200_B,1836_C,813_D,1492_A",10
578_C,418,"508_B,323_A,1282_A,1178_B,1057_D,455_B,929_B,834_B,323_C,474_D",10
1803_A,1344,"1565_B,325_B,672_B,342_B,905_A,635_B,1535_A,1087_D,640_B,342_D",10
699_D,1073,"699_A,2_A,2_C,221_D,1437_D,71_B,1437_C,234_B,1445_A,221_C",10
1643_D,1513,"1643_B,1825_B,1825_A,197_C,358_C,1176_C,280_A,282_C,137_A,197_A",10
1386_D,1075,"694_C,1289_C,533_B,38_B,821_C,19_D,1091_D,8_C,694_D,263_D",10
471_D,1773,"247_A,1639_A,247_C,1574_B,414_A,524_A,1088_A,1257_B,1111_D,1124_C",10
1536_C,2457,"1410_B,1568_D,530_A,194_C,697_A,254_D,697_C,1328_A,1104_A,162_D",10
771_D,766,"771_B,218_D,218_A,1658_B,1392_C,712_D,1387_C,1322_B,1835_B,1548_B",10
1577_B,187,"1577_D,773_B,1676_B,1460_B,1676_A,1676_C,773_C,1855_D,1487_D,1694_A",10
236_D,1984,"441_D,303_B,394_B,394_D,1581_D,832_D,1036_D,236_A,1581_B,832_C",10
178_C,2458,"178_A,369_C,597_D,1186_A,1640_D,1108_A,628_B,628_C,47_B,1189_C",10
816_C,2305,"816_A,1121_A,1121_B,816_B,1009_C,317_A,322_C,612_C,1639_A,411_C",10
426_C,952,"1206_A,796_B,417_A,1807_A,1504_C,1655_C,850_A,1462_C,489_A,1079_B",10
389_B,210,"389_A,229_D,939_C,274_A,1519_C,389_D,1419_A,170_D,1109_A,500_B",10
501_D,843,"1548_C,464_A,1483_A,1548_B,54_C,1592_B,263_D,759_B,549_A,1483_C",10
