query_id,content_id,semi_negatives,semi_negative_count
1407_A,339,"941,195,49,45,1611,2405,781,25,1179,1207",10
1541_C,1487,"1311,930,1239,525,1776,902,482,1994,1610,2173",10
1558_C,551,"8,1283,2072,141,0,2570,1972,927,686,374",10
355_B,2355,"2221,15,2572,1389,740,287,1631,1565,248,482",10
1610_D,382,"2215,30,1035,409,820,1208,2291,1673,417,2224",10
1349_C,614,"2306,688,481,391,170,403,1597,1887,636,2060",10
1343_B,15,"1205,1722,1862,969,1900,1566,79,1983,2272,2227",10
1403_B,2353,"1015,570,1844,2334,554,709,1047,2490,1725,1097",10
509_B,2436,"525,835,1562,1459,1670,2530,1987,1821,340,136",10
748_D,374,"1426,1393,639,455,2516,470,271,1791,2421,2174",10
54_B,659,"1152,58,2172,2558,2173,1761,2190,2072,1209,1183",10
205_D,955,"1404,240,1035,786,674,530,2252,519,1042,1251",10
1837_A,621,"1181,1026,1795,878,2009,1205,1894,2028,2263,964",10
577_C,2537,"990,888,1551,1515,1164,1429,1939,2187,2339,908",10
325_B,1257,"1576,1119,831,1685,891,2271,2387,1307,2454,774",10
1090_A,1380,"1294,2277,102,1900,713,1680,2340,2148,751,579",10
1028_B,1968,"1505,1069,2332,423,1960,271,530,639,2432,2516",10
96_C,1138,"1444,2586,81,34,580,1648,315,941,1135,2215",10
670_C,1773,"2518,2330,170,310,679,447,2000,1015,1206,749",10
161_A,1093,"840,271,2296,2409,1592,2586,830,2489,1884,1224",10
168_C,1310,"1502,45,2520,1978,260,1612,1561,1921,410,1125",10
530_D,2198,"399,123,2583,831,589,2158,178,1215,774,2053",10
417_D,1670,"1534,1805,974,593,748,171,1183,945,1939,1044",10
799_D,1206,"1125,1152,301,2223,1983,777,744,831,986,896",10
206_C,2417,"2271,2003,260,1709,315,1125,330,2173,1206,1978",10
386_A,120,"59,2408,98,546,1280,1941,536,553,2172,652",10
720_D,2027,"1881,840,2585,891,1473,602,1971,1282,1709,2247",10
880_A,581,"50,1975,1515,936,481,2048,1631,1881,30,2488",10
619_B,2292,"1181,505,536,713,634,357,842,1732,1049,2248",10
1573_D,297,"625,35,1926,304,1882,330,776,2215,2569,921",10
1174_A,1033,"1599,1820,2525,2066,2199,1241,986,1601,353,1156",10
524_A,2487,"831,1209,1190,687,499,1093,2518,1494,2340,334",10
752_D,252,"2422,1078,793,2469,1370,2520,1400,1525,1648,1597",10
950_A,1459,"840,922,1125,1408,1716,2513,1251,2173,1435,1908",10
1000_D,353,"1275,839,2223,2085,2234,2373,744,1729,1852,1971",10
411_C,1978,"285,50,2291,2181,937,1814,2173,356,1274,2227",10
1245_A,1701,"2072,1881,686,1971,930,1239,1896,2586,1256,1565",10
1626_A,1455,"2311,1634,2050,1175,53,669,964,2100,1543,1791",10
1748_D,268,"625,1056,2370,764,2026,43,1989,87,2493,2365",10
1319_D,2494,"2139,835,759,2518,1240,2085,25,1438,1636,1672",10
272_C,47,"2502,432,280,2424,1219,1026,57,1806,1971,2184",10
486_A,2481,"2200,399,435,567,2199,855,774,1622,749,1941",10
1069_A,2048,"2532,1821,941,672,1324,1128,1929,240,330,566",10
1400_D,756,"69,347,2484,1243,120,1452,1807,1972,2349,1492",10
1482_D,1791,"1661,1539,1219,1813,155,48,455,2186,1056,534",10
419_A,1959,"141,204,1908,843,444,2493,1831,2560,1382,773",10
1421_A,1321,"1897,398,2100,599,1729,615,1686,2516,420,620",10
1565_B,2121,"2521,1279,1763,943,2174,615,2530,1970,141,595",10
1433_A,971,"388,285,1696,1244,2306,15,353,2552,2173,2181",10
1614_B,401,"212,563,1282,2278,1939,460,1721,536,1303,1834",10
392_D,725,"1483,1917,992,401,2036,773,1931,97,829,1964",10
338_C,1429,"347,1251,1130,115,2406,1814,2469,499,1015,1142",10
647_D,754,"2017,58,1881,941,2402,954,1214,1377,1206,524",10
611_B,78,"975,1001,907,1941,1218,2431,2001,1130,381,687",10
189_D,1507,"1160,2148,947,1111,840,536,1473,541,2221,958",10
958_D,2480,"947,1983,1610,199,2274,2248,203,1781,1558,1181",10
401_C,1430,"263,1047,857,2443,530,766,1790,1389,238,1576",10
1587_B,990,"2100,1637,1589,815,1424,2018,613,2488,1841,1184",10
1330_D,2069,"1067,1910,251,2323,624,1006,2216,1971,1887,1921",10
1843_D,1559,"1464,1216,283,383,2382,1435,1784,2502,2424,1949",10
543_A,1572,"2072,725,2278,194,1999,1279,1970,569,2025,1144",10
953_C,672,"1111,727,2009,1227,2183,753,2586,2126,2340,251",10
800_D,51,"2341,373,1238,814,625,1584,2113,1610,1271,514",10
197_C,813,"2318,1832,415,576,1020,1897,2291,585,1461,764",10
852_B,2515,"1893,463,1003,422,1796,1384,1972,156,1190,1457",10
157_B,1277,"1634,2408,153,1469,2340,2585,373,2277,673,2001",10
1819_C,146,"1805,1266,541,1125,420,1469,1882,1814,902,465",10
1486_A,587,"1518,2254,1909,2335,1282,673,2469,1142,2046,1529",10
1265_C,1028,"2398,2406,687,2173,1479,1400,1190,1424,133,1972",10
232_B,1554,"2173,1179,2545,1755,1408,930,320,2240,1473,1311",10
279_A,1188,"2443,1886,1106,141,28,241,570,943,841,1488",10
1041_C,508,"553,831,1834,2217,2552,1672,1435,1037,2173,2272",10
552_A,547,"1323,136,2502,1012,1421,132,2277,2408,1294,2513",10
449_A,306,"955,1651,673,2033,835,862,2514,2356,1123,1206",10
1242_D,1520,"862,1847,677,553,2383,1881,1120,1311,835,519",10
679_A,986,"2122,1206,677,372,2273,447,791,419,72,2009",10
691_B,1651,"1408,1382,850,944,427,2514,69,1746,1835,459",10
1638_A,911,"930,2148,2027,1900,2001,1294,2479,240,1311,1672",10
1554_D,1863,"2271,336,944,192,1571,959,459,568,1579,2050",10
17_A,616,"256,1558,1170,56,736,357,1690,34,2172,1432",10
836_B,1490,"240,1215,302,2552,843,1594,1308,642,2271,1881",10
194_C,631,"835,2518,60,1971,2229,1765,1315,1522,831,1884",10
373_A,625,"263,2443,114,241,1224,410,708,420,2121,2362",10
948_D,2264,"60,1315,310,1135,499,1460,2167,2469,2395,566",10
1549_B,2461,"1982,2235,403,45,1282,1181,2303,2215,568,1012",10
236_A,877,"2050,1302,2489,831,964,700,2272,1357,549,307",10
640_B,1192,"309,570,1183,1882,2236,5,248,435,773,841",10
175_A,1940,"450,1942,551,841,902,1773,1397,2106,1588,2570",10
758_A,426,"1970,630,1851,8,829,680,2059,1763,1285,1071",10
105_C,8,"2113,2059,1229,2236,2460,100,2031,2521,236,1746",10
1534_C,339,"1,1259,2373,2512,2525,1134,2012,60,2359,2458",10
1448_C,1187,"11,905,1128,1285,1435,76,2425,1036,1814,851",10
457_D,990,"1852,1819,1244,815,169,151,2122,1875,1209,1759",10
1137_A,1942,"1252,1882,287,2488,274,534,857,97,1972,644",10
296_D,2566,"734,1972,1112,170,1944,1049,2384,688,540,2541",10
739_D,1630,"857,2480,2264,2263,1119,1093,340,2533,1672,520",10
34_D,228,"1708,579,1908,2291,153,1016,2217,2518,2565,2222",10
1149_D,759,"1944,1978,315,1728,340,1666,136,170,1680,244",10
723_B,212,"1942,688,256,1032,2581,499,2184,1024,835,1821",10
394_D,746,"764,120,183,2272,634,69,372,588,835,1863",10
129_D,1648,"2518,893,533,974,964,937,2187,1128,2028,2046",10
518_D,28,"686,374,1283,2365,2059,1763,1881,2521,1790,1661",10
145_A,1807,"1749,68,820,1523,493,2158,2504,1035,1566,2350",10
703_A,1505,"2267,396,2450,459,2059,307,899,615,2460,653",10
327_B,1605,"356,1157,893,251,2395,1619,2123,22,944,2035",10
715_D,1130,"240,708,1139,1206,975,403,1323,49,566,1887",10
510_B,809,"1450,2072,280,718,669,1015,410,35,1219,1964",10
691_A,1151,"30,2514,1651,427,2136,459,1746,1408,69,1835",10
390_D,1070,"1384,2033,2173,726,2002,1619,456,2383,791,1125",10
228_D,1656,"2323,569,2397,1970,1282,977,1389,2546,1154,2334",10
1657_B,1673,"2044,1359,72,1317,1313,1692,847,726,1609,1125",10
1831_B,962,"2248,2009,1484,1644,1881,2187,1624,1206,915,1863",10
1829_D,1705,"568,37,579,2154,2515,1435,420,2187,2518,2173",10
183_C,1252,"304,312,1882,1302,1972,2197,787,372,793,449",10
44_D,1970,"219,1509,773,1007,287,2100,141,591,1543,1599",10
1052_B,1410,"774,2475,2110,908,2513,568,1971,815,2340,444",10
602_A,1057,"1142,1908,744,372,2272,1971,606,538,347,624",10
1589_D,1591,"403,2330,392,240,299,884,531,25,1982,2390",10
1289_C,317,"1179,1463,907,2350,779,1978,774,2187,58,1566",10
146_A,1637,"2383,1452,914,804,1578,1208,2093,1492,1566,372",10
794_C,1511,"1049,713,613,1300,1601,1424,149,2364,1920,945",10
578_C,418,"14,1049,541,840,340,621,195,1134,1751,79",10
1803_A,1344,"1727,1455,465,87,1599,155,1703,74,1370,1970",10
699_D,1073,"713,2050,2490,835,2457,1765,877,2551,478,1731",10
1643_D,1513,"330,646,1029,2334,840,1716,1480,448,204,124",10
1386_D,1075,"2307,1131,679,1219,79,2552,538,606,2223,353",10
471_D,1773,"2130,94,676,1190,553,25,234,947,1866,914",10
1536_C,2457,"2229,1884,2408,1302,2172,1408,1981,862,831,1091",10
771_D,766,"280,245,582,1206,2113,635,1125,1814,924,642",10
1577_B,187,"1051,1282,862,1091,1763,403,1093,1975,2148,535",10
236_D,1984,"1725,184,1711,398,2050,1302,1549,814,1780,2272",10
178_C,2458,"674,1125,835,98,2271,1971,1241,58,1490,301",10
816_C,2305,"954,1323,2181,2306,2504,285,1219,2200,520,2431",10
426_C,952,"1765,196,1251,1971,1576,444,1944,1078,1190,1311",10
389_B,210,"2422,1022,2252,1943,673,271,315,1702,977,2183",10
501_D,843,"2283,1814,2383,357,635,403,639,1549,2194,1578",10
441_A,2056,"68,305,2583,94,438,134,1926,814,449,2241",10
251_D,1420,"2533,937,403,1432,2077,749,44,1282,1576,2519",10
318_A,1044,"2148,25,1323,1773,2271,2502,1606,510,2541,1277",10
1008_B,334,"1634,1900,1164,1323,1196,1205,2148,80,579,1044",10
643_B,1619,"394,2547,68,1156,1046,733,748,1875,1231,2422",10
619_C,710,"1765,1230,842,840,2383,1181,1732,482,857,1631",10
1008_C,334,"941,1164,1323,1205,1196,1634,2148,80,1044,1274",10
74_B,1494,"499,482,1139,200,891,1135,1939,2425,1235,673",10
185_B,650,"1702,1599,1692,444,579,1141,739,696,327,2196",10
1302_D,1307,"1763,1999,1970,2161,2521,1881,2221,835,899,2109",10
959_B,2492,"2080,745,1726,291,2226,378,608,1568,1386,2100",10
1409_D,498,"164,435,1478,1152,60,1538,835,2291,196,371",10
772_A,1035,"202,49,1441,1908,1183,2136,733,1128,403,2431",10
1252_B,1408,"1514,1119,1251,2566,2488,467,1244,299,1549,158",10
1437_D,691,"45,910,2035,745,2439,1983,1455,22,1252,30",10
488_C,1639,"793,1024,2018,602,580,1648,353,1690,1205,2552",10
165_C,521,"891,2350,699,908,947,937,2217,403,1427,2533",10
1185_B,1987,"171,1214,74,1093,2384,1032,1360,2173,580,195",10
233_D,1680,"1268,2306,1597,1887,885,2225,2533,2422,736,1881",10
120_D,1652,"1547,746,1035,2383,1476,1939,1112,1161,808,607",10
1429_B,1371,"1452,1057,444,673,2291,1908,1586,2065,2194,245",10
972_C,458,"1181,947,713,2475,709,937,340,891,568,30",10
480_B,1533,"1320,2518,1983,227,2431,2340,1941,1460,2044,541",10
1225_B,1630,"1042,1432,2202,2076,2504,483,1190,520,2518,2530",10
63_D,1751,"2154,1219,2227,1814,659,2187,937,242,1054,986",10
1360_B,848,"546,1820,956,1173,2484,312,1551,447,2078,2093",10
1663_D,1731,"248,1488,1179,492,439,2217,594,608,1386,857",10
182_C,2549,"2474,2017,1971,1266,525,2247,1181,885,633,2271",10
672_A,2,"947,613,1307,95,120,1106,1646,1538,423,5",10
1627_D,2286,"2291,2150,196,432,1567,17,50,2215,1658,1765",10
648_D,894,"1576,840,1266,2504,2209,2408,1887,2272,52,621",10
659_A,654,"1176,2486,1881,1741,236,2516,248,1325,840,1007",10
688_D,2362,"135,777,2443,141,644,2193,785,899,426,1483",10
225_A,806,"1452,613,153,2291,435,891,2163,914,1300,1292",10
1509_A,1294,"1469,519,499,1648,2209,1274,240,2422,2154,708",10
1389_D,2307,"1852,2547,1799,371,98,1223,684,1614,1717,2406",10
1814_B,1811,"310,373,2512,1378,1670,1722,1939,2402,49,2217",10
860_A,1435,"1387,1196,2154,1634,373,388,755,1713,878,2264",10
311_D,1925,"2296,945,1160,515,878,1338,2054,1814,923,843",10
1061_B,1213,"617,2386,2377,2518,1971,346,1112,1323,2215,1278",10
338_A,6,"1130,115,1814,1015,2484,907,1142,2406,231,2078",10
1587_C,2012,"249,1589,1978,2018,815,1244,2100,1424,1841,115",10
1212_D,1348,"1842,1972,374,450,272,287,1588,1283,1783,293",10
823_C,1025,"41,841,499,1125,1176,2215,2113,413,616,1895",10
1140_D,618,"1712,45,2450,2312,1978,1047,2291,1012,590,695",10
6_A,329,"115,2484,353,1166,499,1078,1852,1478,1119,2133",10
246_A,2446,"2126,1552,568,2221,1377,2110,1444,2340,1525,908",10
544_A,576,"2014,2365,2174,271,35,1612,2232,1543,773,1868",10
1542_A,960,"1597,748,45,1800,1565,2075,563,703,2441,2316",10
241_A,2042,"195,2167,922,1196,467,673,1451,1301,1562,1244",10
1392_A,2331,"1819,1727,646,1646,599,2226,1982,1025,1814,990",10
1005_B,1715,"1619,2002,1599,2074,716,1156,145,2136,202,2541",10
283_C,2127,"1219,2495,2032,626,1978,2370,1939,568,1599,1937",10
560_A,2356,"1908,245,1469,1543,1975,2373,1934,787,371,1350",10
434_A,978,"1571,563,25,540,2445,1766,2215,1939,74,2020",10
190_A,221,"1576,2397,1659,240,1814,1588,745,1942,615,1326",10
1554_A,273,"1686,1051,2050,1571,459,1035,192,1579,568,944",10
343_B,85,"420,1368,563,33,1897,992,464,1238,293,384",10
1847_D,1224,"1634,407,1139,1205,1494,15,1814,2185,479,1082",10
458_D,888,"1864,804,825,115,249,2009,435,956,1761,1078",10
1087_C,2334,"434,2271,8,1886,1271,2508,615,455,272,568",10
917_A,483,"1936,2469,1672,713,2075,2175,1294,1814,512,2306",10
1829_B,2542,"2154,2173,2303,475,1151,2518,531,1435,392,579",10
655_A,1,"602,2225,609,346,2126,1908,1578,1458,975,15",10
910_D,107,"30,2175,1672,2533,2209,673,1610,1692,516,520",10
420_A,758,"197,2484,1384,874,1206,1729,1166,2066,2350,1208",10
217_A,1190,"1566,74,81,974,156,964,958,1597,1458,674",10
609_B,2401,"1128,568,1093,444,699,1718,25,937,2044,443",10
377_A,800,"1939,170,1975,247,69,1435,946,310,1999,674",10
370_A,1543,"2365,1091,1587,1818,2267,536,2414,1311,1457,1751",10
881_B,1636,"939,2306,1179,256,1941,878,699,1125,1554,759",10
808_D,270,"1678,455,545,1802,1488,1943,1368,2009,2215,204",10
1237_D,1686,"1895,2490,1181,808,153,635,1169,1870,2291,0",10
1646_D,1908,"2394,1483,154,287,1325,2341,2267,1252,1440,1097",10
1324_B,624,"2154,147,1350,2420,2320,2449,2430,2356,105,2130",10
308_A,891,"835,1207,1908,759,1804,1218,1610,896,2100,2444",10
942_C,1487,"525,280,2324,1939,2240,1448,2106,2443,1942,967",10
349_C,1800,"831,1915,195,1066,1051,1672,15,975,964,580",10
773_B,1120,"1244,791,2350,1051,774,2422,1093,486,1096,1971",10
312_D,346,"2202,2252,1247,516,267,857,2422,1983,638,2010",10
1479_D,784,"686,1692,69,2215,1628,1751,719,1128,835,301",10
1581_B,253,"700,499,1302,455,2518,2560,884,774,568,841",10
580_A,1066,"1190,170,1887,2217,779,373,934,1803,2541,1378",10
1282_A,1421,"2248,2131,1709,14,911,195,1235,79,830,266",10
879_D,1704,"2100,2365,2154,2167,594,2227,212,2370,1029,1951",10
273_D,9,"1917,2580,2443,591,514,1685,1194,1139,141,1860",10
1369_B,289,"475,855,579,804,2518,2187,1125,956,1025,613",10
95_C,372,"541,68,1223,371,914,613,310,1983,15,2373",10
1052_D,2250,"1377,908,1552,2221,1702,2513,568,2340,15,1794",10
110_C,11,"947,1611,1729,324,2009,1753,946,582,1224,928",10
299_D,1839,"662,762,2383,1549,1049,310,638,1206,699,1435",10
170_B,1631,"2252,2488,1179,499,240,142,1971,1894,840,420",10
657_D,1365,"2288,937,1971,1317,2046,1170,1765,2107,2173,2212",10
649_A,2051,"609,774,2541,679,1621,1894,901,68,371,2574",10
1247_D,1686,"1814,423,1847,642,1729,1939,110,52,1570,1999",10
928_C,556,"2465,1111,1588,1318,2423,1541,1060,2189,411,537",10
219_D,1186,"1231,312,1211,1522,2519,123,2327,215,2153,713",10
1541_D,2577,"969,930,525,902,1776,1239,2173,482,1610,1994",10
113_C,1514,"2271,2148,1214,2567,2479,2221,94,2408,1610,2001",10
773_C,1645,"1093,1244,2422,1971,1096,774,791,486,1091,1051",10
1326_A,164,"635,1408,2408,1465,1592,1318,1387,604,2205,1912",10
231_B,2282,"1584,1721,1363,136,561,465,1735,1412,383,47",10
943_C,708,"1041,1971,1588,1266,1584,271,2014,1393,925,1791",10
1512_B,657,"779,1571,403,373,1690,536,52,478,1128,30",10
1254_D,396,"1741,85,2193,2226,1712,293,2341,1683,1944,721",10
650_C,1176,"2312,620,793,2296,1877,2007,764,796,1698,639",10
731_B,1618,"1078,271,356,2488,52,444,535,762,1435,2161",10
271_A,2241,"644,420,2174,1442,280,398,1729,841,673,1254",10
208_D,1028,"1093,839,1181,1123,1887,30,2023,891,392,1867",10
1249_B,1606,"14,1978,2383,2530,774,1214,1628,628,1751,1153",10
845_D,219,"135,1219,355,455,2161,1985,2250,159,1926,1370",10
1121_A,1898,"189,1024,2001,2217,1274,1742,1205,2431,2412,2227",10
38_D,2234,"2223,1887,98,2547,79,1834,403,2399,1624,30",10
304_B,2488,"1383,1365,2001,2131,403,1543,1190,1244,1361,516",10
922_A,2514,"1151,835,192,629,475,310,134,1128,1863,161",10
269_A,539,"1182,419,2308,1313,240,2044,1128,2126,857,2383",10
115_D,905,"1214,2277,224,1553,287,937,2394,977,727,2381",10
306_C,1516,"481,516,1179,1181,52,538,68,878,2227,315",10
458_C,1452,"1761,774,1429,250,2558,2221,804,371,2552,891",10
80_B,478,"1180,1802,1393,2379,204,766,1877,1570,1978,1707",10
451_D,438,"73,1049,373,2383,231,944,2475,1078,2009,14",10
231_D,1499,"1942,1721,136,1735,1412,1363,47,2037,465,1857",10
1255_B,1387,"1722,1814,974,2383,1858,958,1378,2173,1576,878",10
769_A,1954,"937,1867,1611,484,1881,2215,901,2356,1065,69",10
1504_D,968,"1254,958,433,1183,2221,1881,1939,1628,373,2187",10
1367_D,1556,"2002,1900,2144,1999,2327,1015,301,1576,2349,54",10
164_B,590,"2050,235,1611,2388,2450,1830,50,1671,499,1661",10
1300_A,1107,"553,1051,196,1057,2252,1547,25,1435,1672,2139",10
182_D,113,"1469,2158,2474,830,1978,2549,319,1562,2274,941",10
446_C,26,"1444,725,2508,620,87,2271,432,1108,2268,1791",10
404_A,1198,"673,1666,1625,484,1720,568,3,2488,969,1941",10
229_D,1055,"2220,1939,1093,465,536,1224,2221,2009,1720,1338",10
1685_B,652,"839,2429,2547,1008,1840,72,1088,1,2178,499",10
459_A,600,"1568,1224,2382,2467,622,1704,182,1784,1736,857",10
35_B,61,"1125,1611,673,2133,1070,1515,774,1908,2044,2541",10
1308_C,1063,"1429,1558,330,2402,195,2504,2349,34,1887,1403",10
650_D,2423,"808,154,8,159,615,625,764,1281,1790,2516",10
1037_C,1070,"1975,1515,624,2187,2349,15,1179,2518,330,884",10
662_B,567,"1230,649,928,85,644,1543,478,1333,607,568",10
458_B,2262,"774,2221,1429,2558,2552,371,250,72,891,804",10
173_C,2163,"2447,2075,427,722,1183,1184,1942,947,2191,1134",10
101_A,1786,"566,840,2173,2510,2344,635,475,310,1908,946",10
105_A,1389,"2059,100,2113,1281,2460,2236,2031,236,2521,1746",10
562_C,2433,"1016,2033,1452,2154,888,2262,1183,1408,2074,766",10
1186_C,2308,"1729,855,2484,1566,606,722,2002,986,1538,744",10
1576_C,2336,"1025,422,432,95,465,165,2156,1419,1340,0",10
1079_A,2248,"1044,30,674,260,1378,68,1894,1325,60,1642",10
592_B,1250,"100,646,927,1326,459,1445,155,542,993,2486",10
7_C,2273,"2248,1954,1078,2264,901,839,774,1204,170,403",10
1510_D,1035,"49,697,733,1441,1908,567,58,403,68,2136",10
595_B,2039,"566,312,674,1179,456,635,624,2510,1515,2429",10
1139_D,1671,"1012,576,992,2353,1712,2450,1176,2394,1545,669",10
872_A,446,"481,2148,1571,947,2449,699,674,891,1311,1169",10
1788_C,242,"1365,2173,901,2469,1383,2200,567,2172,739,2158",10
264_A,1660,"2035,1805,713,1589,330,1205,1294,1760,742,1707",10
1346_C,1869,"1300,1049,1311,829,1861,153,1591,403,1494,2173",10
1736_A,2220,"1998,1219,1032,2278,171,256,563,2581,1543,1112",10
1095_D,702,"855,373,2422,72,536,1936,580,779,2173,1805",10
1312_D,1255,"2544,515,332,2408,1254,1020,260,1761,514,1387",10
1337_D,1670,"2512,1190,1284,2175,312,1429,1881,2001,376,346",10
630_B,653,"1015,814,1814,153,1112,2332,1731,2402,2115,2193",10
84_D,2301,"88,1254,1972,136,1512,57,95,701,1835,857",10
556_A,1134,"1939,200,902,1111,1044,2009,1400,81,954,569",10
590_D,295,"196,2241,1325,639,599,910,1435,274,315,1176",10
390_C,2138,"2323,1384,1125,2033,1619,2173,855,791,2002,2383",10
23_B,2492,"919,1796,961,1772,1896,1340,681,2278,630,2382",10
1864_D,1349,"1884,2164,50,356,2173,2158,2110,2224,1887,1576",10
177_B,742,"1908,330,379,1111,287,74,642,138,736,1057",10
1430_B,202,"1807,15,2100,941,1840,1282,722,1980,2406,546",10
256_D,828,"1881,2283,2421,1408,759,1134,764,2353,15,746",10
1548_B,1376,"1549,249,2113,2518,1761,1424,1156,164,1672,2271",10
247_A,2009,"1251,676,1432,2173,2181,1999,2556,2217,1403,2225",10
1230_D,398,"1983,1751,1266,549,1065,435,330,515,464,410",10
1790_C,2090,"2188,356,1281,1741,2490,2353,2193,1025,814,2158",10
1020_B,264,"1035,30,2029,1954,646,1944,2397,1599,1899,928",10
40_A,1582,"1356,2221,1029,2553,686,1887,1707,1777,195,835",10
1231_A,2543,"1972,302,262,2544,1612,332,1389,2449,644,1215",10
1151_C,1652,"1128,1863,1485,526,417,2291,2283,2193,1981,2444",10
244_A,389,"533,519,947,512,2518,1284,210,2488,914,1765",10
197_A,88,"2318,219,1266,1071,1897,1176,1978,1067,1020,2267",10
150_A,1169,"2505,704,839,1093,1722,310,653,552,2116,1184",10
353_B,2345,"1545,1333,2452,312,1972,1686,2009,1634,2188,2158",10
1285_D,2016,"2158,505,1111,2498,2381,1219,2408,79,1078,1244",10
1066_A,553,"1494,2422,1361,1666,2340,1190,1814,2001,1805,334",10
1037_B,2206,"624,15,247,1975,1515,2187,2518,1179,884,330",10
756_C,230,"1814,1624,69,1206,857,1078,1644,1181,134,774",10
1280_A,789,"1292,785,1999,1543,1731,2402,1279,1012,2397,2334",10
1126_D,1528,"1835,1539,2336,1202,2121,1481,1726,1599,2488,2424",10
402_D,2363,"1659,1275,2373,1954,2291,1396,1374,1164,1820,893",10
55_B,2271,"1999,1254,44,301,791,1274,930,2530,1458,1549",10
1225_A,2045,"964,676,1597,944,775,2209,2530,2582,2504,1800",10
1594_C,1340,"141,1426,355,2421,2311,1907,1224,1949,1765,902",10
336_B,503,"2552,413,45,1311,1794,2065,2137,1900,1000,1558",10
1398_D,332,"1512,2271,2233,236,639,212,2232,1949,2312,85",10
1530_B,261,"1311,710,1614,676,520,1433,2350,1044,2215,954",10
19_A,1916,"2066,1218,652,232,2408,2223,68,536,1123,2100",10
1027_B,2377,"1128,1644,2383,617,1411,2252,1942,403,1179,2291",10
1686_B,2044,"2227,1578,1332,1124,1576,2525,2154,45,189,749",10
412_A,1132,"360,1908,2340,420,2023,485,1816,959,50,1478",10
429_B,1805,"2267,1071,2469,1457,251,2370,1324,2502,1568,621",10
643_C,1558,"394,2547,68,1156,1875,748,749,1046,733,2126",10
1422_B,279,"2009,2226,1224,2136,1599,244,1691,2106,1982,2202",10
291_C,1510,"2504,1324,661,315,1628,1692,569,330,2070,320",10
424_A,159,"2530,2009,2291,50,2517,2100,1634,877,549,2350",10
179_D,840,"1842,1884,1936,2272,1960,1890,2321,1549,2373,566",10
342_A,599,"1229,857,1908,271,969,141,236,1881,2336,1370",10
302_A,1610,"2373,1152,419,1614,1909,2234,1881,1916,1852,78",10
877_B,1210,"935,1729,1311,2291,2340,1741,643,536,1686,2551",10
332_B,340,"1887,15,699,1044,337,673,79,676,1360,1164",10
988_A,21,"1751,787,2430,884,371,1648,221,676,79,2163",10
1098_C,2078,"1680,2021,1562,2034,2093,2373,2147,1999,928,986",10
