query_id,content_id,hard_negatives,hard_negative_count
45_A,220,"2085,1911,911,2143,1872,1416,1664,2389,2270,2285",10
1064_B,233,"1423,1395,877,192,648,457,996,1219,1183,746",10
397_D,134,"2226,229,1258,1530,1471,1029,1586,2318,582,2443",10
181_A,2435,"378,1036,2318,445,1029,1586,1102,2278,1939,561",10
1732_D,1939,"1128,2158,2100,561,2278,2311,1599,568,1046,1814",10
203_A,1658,"1097,2517,2227,992,745,1611,2269,1543,269,2416",10
1484_D,66,"952,180,260,1618,64,2395,484,1219,2583,1881",10
51_A,779,"2431,1845,1403,317,1,1634,561,2173,1814,2278",10
514_B,1985,"1333,590,2105,669,159,71,1926,1252,653,307",10
1615_C,1004,"987,934,1589,2122,561,1729,2278,1834,1219,857",10
1531_C,912,"2555,1956,293,2312,2575,1117,1382,204,646,435",10
1251_A,1641,"2046,1644,436,1284,1380,1277,536,68,2278,519",10
1118_A,293,"912,570,1281,637,2312,1382,1117,1318,2283,2194",10
818_D,2458,"760,2199,78,2429,1261,317,1057,50,69,1128",10
1407_A,339,"58,1046,1241,1619,153,2278,561,1576,2541,2481",10
1541_C,1487,"2577,2042,876,82,547,540,1735,1044,1388,857",10
1558_C,551,"2421,1719,2452,106,1348,2493,85,2394,1370,1180",10
355_B,2355,"926,1399,1687,1007,1877,561,1370,2161,1056,764",10
1610_D,382,"668,1553,1947,755,2419,874,1244,60,2402,2278",10
1349_C,614,"1268,1729,930,200,1510,370,1219,2291,1266,94",10
1343_B,15,"1672,1941,674,1862,2352,2306,561,987,2278,2518",10
1403_B,2353,"1883,159,2450,305,2103,1788,2332,396,1175,2388",10
509_B,2436,"2425,807,1701,1448,2070,2245,978,265,1755,2142",10
748_D,374,"1783,1927,2161,551,1283,2569,2025,1370,1959,1837",10
54_B,659,"2190,1001,1523,606,302,2238,1057,856,50,2278",10
205_D,955,"1708,1334,189,2044,1814,1634,1403,1626,2431,2173",10
1837_A,621,"974,1558,34,1792,1467,2518,561,2532,1941,1999",10
577_C,2537,"1263,2195,2201,561,2278,1128,2100,857,1219,1773",10
325_B,1257,"2,181,623,2374,1057,1067,2267,356,1056,1344",10
1090_A,1380,"2046,160,1641,2135,1277,528,1644,1834,536,519",10
1028_B,1968,"110,144,2204,1956,992,1790,396,515,1180,618",10
96_C,1138,"1795,2319,691,245,1017,1219,1266,1254,1729,2278",10
670_C,1773,"730,1978,1972,1599,2278,1219,1093,1179,2408,1634",10
161_A,1093,"1631,52,1284,2158,2553,1720,1055,2376,849,936",10
168_C,1310,"2192,631,2344,934,1810,503,1932,377,650,1128",10
530_D,2198,"461,732,1264,1966,2456,1225,2426,2457,377,1998",10
417_D,1670,"2084,46,2247,2173,1022,2480,561,484,2291,1219",10
799_D,1206,"120,606,579,2073,2308,2278,749,1978,1909,1048",10
206_C,2417,"1679,131,1680,1610,1554,764,1219,561,2215,817",10
386_A,120,"1206,862,606,1048,32,633,172,749,1566,2278",10
720_D,2027,"1524,845,2568,1595,1077,2494,2340,2291,14,561",10
880_A,581,"2485,348,767,737,299,1179,2278,17,1978,1972",10
619_B,2292,"710,2247,46,1670,2215,1610,1554,1693,541,561",10
1573_D,297,"723,651,1721,2300,295,1613,793,1219,1325,1851",10
1174_A,1033,"800,1601,2138,329,1632,2361,1396,1759,2368,1622",10
524_A,2487,"2230,391,1278,1127,1219,835,1729,1091,857,68",10
752_D,252,"1767,2111,494,2344,2192,1310,1773,2278,561,1972",10
950_A,1459,"754,2020,171,482,2384,525,1012,44,703,578",10
1000_D,353,"891,2021,1469,774,1755,167,1540,2398,1593,80",10
411_C,1978,"1773,1972,2278,1387,1634,1282,1435,2469,2408,1408",10
1245_A,1701,"2436,1448,2070,1788,2332,2197,2353,2388,305,2450",10
1626_A,1455,"1668,982,459,192,648,206,746,996,457,1545",10
1748_D,268,"1139,1836,895,797,563,470,282,283,1949,883",10
1319_D,2494,"1338,114,2183,2027,1524,561,2586,2278,1773,713",10
272_C,47,"594,1303,1654,1412,1475,1312,1234,283,1949,2465",10
486_A,2481,"2002,394,2350,1708,1730,2278,1576,579,1972,561",10
1069_A,2048,"1453,1887,234,102,220,2389,2270,2285,656,1026",10
1400_D,756,"707,2400,112,2073,561,296,1119,1316,1057,2278",10
1482_D,1791,"1997,1483,625,2365,415,1707,725,356,280,793",10
419_A,1959,"1043,1083,2025,313,1180,1370,192,648,535,1783",10
1421_A,1321,"0,235,2156,1505,97,793,646,356,204,635",10
1565_B,2121,"309,2362,2,2117,356,1707,793,725,2334,51",10
1433_A,971,"1937,160,2469,1639,795,1978,1282,1773,1135,1805",10
1614_B,401,"2282,1743,1499,1896,432,2500,2184,2573,57,900",10
392_D,725,"1707,0,2334,2236,1314,280,51,2370,872,434",10
338_C,1429,"6,120,2520,2147,1549,1206,2154,579,50,1057",10
647_D,754,"2082,19,578,1459,1676,349,937,44,93,1323",10
611_B,78,"1207,1976,609,1374,317,1,1549,1807,579,2066",10
189_D,1507,"736,706,1005,1963,834,2376,81,2475,849,1821",10
958_D,2480,"1022,1030,2512,2582,1670,2084,183,561,484,2473",10
401_C,1430,"1025,1943,1288,478,421,1842,444,2564,262,1532",10
1587_B,990,"2012,1207,120,46,54,2124,1587,1119,561,1128",10
1330_D,2069,"1823,375,1364,2152,945,1264,2368,377,2457,390",10
1843_D,1559,"284,2526,2437,2032,179,1187,218,919,62,1704",10
543_A,1572,"797,2155,470,1990,282,283,1584,1949,268,1541",10
953_C,672,"81,1631,52,2284,1308,902,713,2376,2317,561",10
800_D,51,"528,1069,2059,1707,2300,829,2334,280,725,2106",10
197_C,813,"88,2453,1149,1425,124,1480,1389,1917,561,1219",10
852_B,2515,"1809,2392,1248,391,481,2443,1219,2508,857,1139",10
157_B,1277,"2148,1553,2028,1641,2046,1644,536,2278,68,1284",10
1819_C,146,"1792,414,2473,1881,1032,484,1012,2541,1219,2248",10
1486_A,587,"1730,2346,285,2044,2203,2552,1342,336,1978,1898",10
1265_C,1028,"1193,901,1867,561,2278,1207,1156,744,1001,1128",10
232_B,1554,"59,1610,1693,109,331,519,2215,243,266,1267",10
279_A,1188,"2251,921,1290,1250,1703,2535,2521,640,5,776",10
1041_C,508,"1718,2149,387,767,963,427,1107,299,161,2507",10
552_A,547,"688,320,1421,1487,2577,265,1755,2070,2436,2142",10
449_A,306,"189,264,1934,2442,2326,1422,1782,1183,2050,915",10
1242_D,1520,"996,1210,441,1167,686,2050,1183,1219,457,648",10
679_A,986,"1447,1046,1207,58,659,2278,561,2311,1378,1599",10
691_B,1651,"704,1151,928,2444,1954,1272,2514,549,1547,1183",10
1638_A,911,"1911,220,2143,373,373,74,315,1666,2488,969",10
1554_D,1863,"273,474,1484,588,230,1520,1210,457,1183,1219",10
17_A,616,"2130,249,2151,1353,2469,561,1773,1978,1805,2488",10
836_B,1490,"1260,1057,2208,652,1609,248,1769,1000,924,561",10
194_C,631,"2457,377,1623,504,491,836,836,392,1998,390",10
373_A,625,"2336,2454,1897,2365,415,434,280,1707,1588,2106",10
948_D,2264,"228,1533,2481,2222,126,126,2278,1773,1978,1972",10
1549_B,2461,"152,1869,1855,2329,1622,1449,399,1219,2448,1972",10
236_A,877,"1984,2514,441,486,746,554,192,996,535,457",10
640_B,1192,"595,1931,2189,1321,1069,646,793,204,356,635",10
175_A,1940,"1009,368,1740,226,1927,2241,465,2493,85,2394",10
758_A,426,"48,236,1483,309,647,356,1707,793,1791,367",10
105_C,8,"1791,1389,235,2156,1321,1997,1483,1707,1897,356",10
1534_C,339,"58,1046,1241,1155,2273,1378,138,1207,1171,561",10
1448_C,1187,"218,62,7,1784,2437,179,1586,1559,1704,1029",10
457_D,990,"54,2012,1207,120,46,2124,2374,1587,1119,561",10
1137_A,1942,"1906,2516,33,1363,1570,620,1669,2106,280,1707",10
296_D,2566,"1135,736,286,55,2245,1205,1044,1735,1729,1388",10
739_D,1630,"968,2480,1781,2098,267,2586,519,1571,1680,1729",10
34_D,228,"1773,2264,2273,1241,2278,1533,126,2402,2408,2541",10
1149_D,759,"835,1091,1834,73,2209,1311,68,1219,519,2221",10
723_B,212,"379,156,1036,1133,2043,2043,1044,1239,1388,2502",10
394_D,746,"554,1984,648,1423,457,877,253,192,996,535",10
129_D,1648,"2093,1400,1800,1558,2087,2488,835,857,1219,2278",10
518_D,28,"2499,241,1907,1087,2341,773,1426,355,654,464",10
145_A,1807,"1915,2579,1374,78,2234,172,1549,825,2066,1479",10
703_A,1505,"451,2336,235,647,2218,2137,356,2397,793,2174",10
327_B,1605,"1379,1383,2431,1342,123,2392,1315,2033,1163,1165",10
715_D,1130,"340,606,1540,1128,1017,245,1219,561,1266,2278",10
510_B,809,"718,1450,501,2466,404,1738,2455,644,1279,1970",10
691_A,1151,"704,1651,2342,322,1358,1272,2514,549,1547,1183",10
390_D,1070,"2138,308,447,2000,1786,658,2023,2112,914,531",10
228_D,1656,"1726,2014,872,275,1602,1488,745,1543,761,1340",10
1657_B,1673,"1320,1204,1398,854,1632,318,145,2191,2023,1756",10
1831_B,962,"1253,938,1476,2514,975,996,549,1210,1169,441",10
1829_D,1705,"2542,1165,1157,1817,1809,399,1219,1972,1529,2278",10
183_C,1252,"2072,653,305,1325,1985,686,590,159,808,646",10
44_D,1970,"646,1176,1279,2423,2394,1851,2106,1180,271,423",10
1052_B,1410,"2446,2250,2296,2054,1473,713,271,672,1631,52",10
602_A,1057,"2199,69,50,1396,2154,2173,2278,749,857,1128",10
1589_D,1591,"1165,794,1315,123,1809,399,1219,1705,1773,1972",10
1289_C,317,"1,1812,1280,1980,495,1416,1549,1807,2066,579",10
146_A,1637,"1523,497,419,2308,1715,2073,1057,1128,2278,50",10
794_C,1511,"2265,1132,344,437,1794,111,2065,1409,148,2548",10
578_C,418,"1535,2372,2142,1606,3,838,1755,1666,1432,265",10
1803_A,1344,"829,1964,431,599,1440,410,1942,1071,356,33",10
699_D,1073,"1287,365,2151,1923,632,1059,591,1183,1219,188",10
1643_D,1513,"2424,1917,83,114,2508,2443,2106,561,1488,1543",10
1386_D,1075,"1549,202,733,217,2234,633,1566,1246,749,1048",10
471_D,1773,"1978,1972,1599,2278,1219,1125,2009,2311,2172,1729",10
1536_C,2457,"377,732,1966,631,836,491,1623,1998,392,390",10
771_D,766,"16,2420,788,1832,330,561,2271,1219,2278,568",10
1577_B,187,"2505,1645,1096,2067,1954,1120,1520,1210,273,1219",10
236_D,1984,"877,828,1416,2085,746,554,192,996,535,457",10
178_C,2458,"2154,2199,78,2429,2073,2308,1057,50,2278,749",10
816_C,2305,"1999,1898,189,1342,1332,1634,1978,1773,2552,2278",10
426_C,952,"278,2352,1884,1072,64,1792,1219,1012,484,478",10
389_B,210,"1631,2220,1354,936,215,1582,2386,2376,1925,52",10
501_D,843,"2373,1612,1212,120,1128,1206,561,2278,862,2034",10
441_A,2056,"648,1712,816,746,910,877,1545,192,686,459",10
251_D,1420,"1233,2077,2157,303,2291,1219,1266,1729,930,1274",10
318_A,1044,"1755,156,835,2566,1135,1735,1562,1388,2070,1729",10
1008_B,334,"857,2530,1214,381,340,1219,1017,1729,1266,2278",10
643_B,1619,"1558,2055,2254,394,78,1416,1400,561,2278,1597",10
619_C,710,"2292,2097,968,331,2215,1610,1554,1693,541,1219",10
1008_C,334,"857,2530,1214,381,340,1219,1017,1729,1266,561",10
74_B,1494,"868,807,882,49,922,540,1219,1729,1044,1773",10
185_B,650,"1522,1561,2006,2229,1006,1560,2249,2159,1502,2343",10
1302_D,1307,"1392,924,1770,248,2351,1203,1445,468,1879,635",10
959_B,2492,"600,1603,2437,2145,2032,1674,1029,989,2371,179",10
1409_D,498,"357,888,499,1452,2163,2074,624,777,312,372",10
772_A,1035,"151,2350,2187,1628,1983,189,2288,2278,579,1634",10
1252_B,1408,"2408,941,1634,175,488,2051,1773,1978,1972,2278",10
1437_D,691,"1677,1177,397,2319,1138,632,1059,365,188,2151",10
488_C,1639,"795,974,1800,1597,1435,971,1978,1282,1773,1135",10
165_C,521,"1319,261,180,66,139,1634,561,2278,1972,1219",10
1185_B,1987,"1994,994,1235,978,1012,1219,141,1729,2586,2248",10
233_D,1680,"1507,2586,2085,346,2359,1734,1834,1729,1277,519",10
120_D,1652,"877,486,629,844,574,686,1065,1183,1325,459",10
1429_B,1371,"2428,735,1986,2558,372,499,1538,1761,312,31",10
972_C,458,"1948,575,656,2270,2539,674,2389,2285,1012,1026",10
480_B,1533,"126,2264,2481,955,228,228,673,1773,1978,1972",10
1225_B,1630,"2045,968,2480,1781,1072,572,2586,1680,1571,519",10
63_D,1751,"1894,699,2408,774,1458,1543,755,831,1978,1378",10
1360_B,848,"1429,2307,1542,2398,2021,120,1206,2034,579,50",10
1663_D,1731,"1586,2057,902,1415,989,991,284,1037,766,919",10
182_C,2549,"547,113,628,319,519,838,418,688,1755,1766",10
672_A,2,"1057,1296,1699,9,1257,1067,2468,1344,2267,1056",10
1627_D,2286,"1585,790,1674,989,992,991,991,2507,1037,489",10
648_D,894,"1872,74,1153,1606,107,2398,373,315,969,2488",10
659_A,654,"1907,355,2499,943,1406,405,773,1426,464,35",10
688_D,2362,"114,8,100,309,48,1707,1314,280,51,725",10
225_A,806,"221,2229,624,499,1015,312,372,2100,644,2278",10
1509_A,1294,"1196,511,1082,1621,1152,1219,857,2278,1130,561",10
1389_D,2307,"2398,848,885,143,1610,1540,1593,59,979,633",10
1814_B,1811,"1066,129,981,959,1534,488,1634,2278,561,1972",10
860_A,1435,"1282,1937,2019,1639,795,1978,1135,1805,1773,941",10
311_D,1925,"1636,1569,162,2386,2386,2376,849,2475,713,1821",10
1061_B,1213,"2139,358,1273,2407,2475,2220,1821,2513,2058,849",10
338_A,6,"1429,120,2234,579,78,1206,2154,50,1057,2034",10
1587_C,2012,"990,1587,671,1384,54,2124,1119,561,1128,888",10
1212_D,1348,"2432,1480,899,85,1370,515,2174,1180,561,1041",10
823_C,1025,"1288,1532,1943,2564,1842,444,1430,1224,2509,561",10
1140_D,618,"1180,935,1790,828,982,686,2204,459,2072,653",10
6_A,329,"847,2138,1601,1033,1973,1965,1396,1759,804,2368",10
246_A,2446,"2250,1410,271,1882,2296,713,672,1631,52,2317",10
544_A,576,"226,2210,1399,470,1007,1836,1877,2261,2113,642",10
1542_A,960,"1072,414,1884,2445,1012,561,1729,1219,2173,1814",10
241_A,2042,"2577,1487,524,2263,414,1012,484,1881,2541,2248",10
1392_A,2331,"1445,468,1594,2351,924,1203,248,1879,1770,1362",10
1005_B,1715,"2073,760,2242,2308,1637,1523,679,1424,579,1840",10
283_C,2127,"2500,1849,1099,2491,1704,1704,7,1386,439,1896",10
560_A,2356,"498,2061,181,2163,1350,499,624,1646,312,372",10
434_A,978,"103,1714,2114,2372,2131,1012,1219,994,1994,2248",10
190_A,221,"644,806,2208,1986,499,624,312,372,1302,1646",10
1554_A,273,"1863,474,230,1484,588,1520,1210,457,441,1183",10
343_B,85,"1740,1719,2493,570,1370,515,1041,561,465,1219",10
1847_D,1224,"1361,941,2373,1975,1029,1400,1597,1282,1435,1135",10
458_D,888,"1452,2262,1799,1128,498,499,624,862,312,221",10
1087_C,2334,"415,725,0,48,829,219,1707,356,793,410",10
917_A,483,"502,1012,2415,524,1642,1971,1049,1729,561,1114",10
1829_B,2542,"1705,133,447,1933,1809,399,1219,1972,1529,2278",10
655_A,1,"1804,2199,1549,2271,1383,2173,568,561,2278,1400",10
910_D,107,"911,1911,2143,1510,74,373,1666,969,315,220",10
420_A,758,"197,1021,1489,2410,2457,857,561,1128,377,1219",10
217_A,1190,"2001,1134,975,2359,1360,1219,2278,1972,2383,561",10
609_B,2401,"2081,443,1013,161,963,1179,299,2507,427,2278",10
377_A,800,"2039,1965,292,658,658,2023,914,1396,2112,531",10
370_A,1543,"1266,2173,992,1458,1818,1219,2443,2508,1586,1308",10
881_B,1636,"1569,845,162,2016,1058,2376,849,2472,81,2475",10
808_D,270,"1283,294,570,2104,1927,2241,789,2394,1851,561",10
1237_D,1686,"1657,814,1661,1763,1746,1944,1741,1369,2474,1685",10
1646_D,1908,"51,536,1078,68,923,1897,1707,725,2334,280",10
1324_B,624,"1646,312,372,1302,499,1219,2100,2278,1972,21",10
308_A,891,"167,2078,885,1562,403,2398,113,1540,1593,59",10
942_C,1487,"1537,2042,2577,876,2425,224,379,156,141,1012",10
349_C,1800,"1597,1648,974,1400,561,1282,2173,2278,568,941",10
773_B,1120,"1074,1645,2067,738,846,474,1484,1520,1210,441",10
312_D,346,"1072,79,2085,340,400,1116,519,1680,2586,68",10
1479_D,784,"1050,2244,852,1491,1230,2132,1183,865,1219,2278",10
1581_B,253,"746,721,570,935,554,554,192,996,457,648",10
580_A,1066,"1534,1811,638,1800,488,1670,1634,561,2278,2173",10
1282_A,1421,"320,2277,838,577,688,1666,1432,1755,2070,1871",10
879_D,1704,"1849,7,439,1635,2500,2127,1386,179,62,1896",10
273_D,9,"2362,8,1699,1296,2266,2117,1707,725,1314,280",10
1369_B,289,"1912,652,1222,1928,965,111,1794,2065,1511,1132",10
95_C,372,"105,312,624,1302,1646,499,2100,840,561,644",10
1052_D,2250,"2446,1410,1882,271,2296,713,672,1631,52,2317",10
110_C,11,"1586,2095,417,766,840,134,312,862,50,372",10
299_D,1839,"1761,31,1977,561,2100,2278,1634,2158,1538,2311",10
170_B,1631,"2284,672,52,713,1293,2377,81,1716,2317,1115",10
657_D,1365,"2375,1468,2298,1518,1981,2237,561,855,1244,2323",10
649_A,2051,"638,488,1679,2417,1976,1124,2278,579,1634,301",10
1247_D,1686,"1854,1271,814,1661,1763,1741,1733,1944,1746,530",10
928_C,556,"2354,1481,1269,1269,141,263,95,1939,561,1951",10
219_D,1186,"1364,1264,2470,1992,2152,2501,932,1560,953,377",10
1541_D,2577,"1487,2042,1781,132,547,540,1735,1044,1388,857",10
113_C,1514,"1805,234,1887,997,107,1872,74,373,1666,911",10
773_C,1645,"1074,1120,187,2067,1096,474,1484,1520,1210,441",10
1326_A,164,"2548,1508,1794,111,2309,2257,2367,913,1511,1816",10
231_B,2282,"1499,165,2573,57,401,432,2184,1139,379,2382",10
943_C,708,"925,283,2037,1568,2214,1917,1389,977,432,642",10
1512_B,657,"2175,1881,1032,2306,561,987,2518,1999,2278,1773",10
1254_D,396,"2332,1788,2450,1175,1883,305,2388,2353,2197,1252",10
650_C,1176,"2423,1970,1279,204,1851,2394,517,2189,280,1886",10
731_B,1618,"2576,2583,223,954,2557,1884,1427,484,183,561",10
271_A,2241,"1927,1783,2025,2569,1370,515,192,206,1318,1219",10
208_D,1028,"901,2320,1193,1867,1517,330,2278,1972,2100,561",10
1249_B,1606,"2479,2256,2372,103,1416,1374,1432,1755,1666,838",10
845_D,219,"1886,599,1202,725,2189,1851,1970,2394,1279,1176",10
1121_A,1898,"611,1332,1342,2305,189,1730,2481,1978,1773,2552",10
38_D,2234,"217,2579,29,1206,1075,792,633,1048,1566,1246",10
304_B,2488,"2532,315,1345,1005,706,2306,987,2518,561,1999",10
922_A,2514,"486,1230,877,1870,2132,1210,441,1183,549,996",10
269_A,539,"364,1938,90,1708,61,1965,145,2191,1622,67",10
115_D,905,"851,1796,185,291,2106,561,271,1906,1942,1570",10
306_C,1516,"2306,328,2181,1862,15,706,561,987,1999,2518",10
458_C,1452,"888,2262,326,1820,1799,499,221,624,1223,777",10
80_B,478,"421,686,524,902,1430,84,1842,1943,1025,444",10
451_D,438,"315,260,1427,1618,954,1680,190,519,346,2586",10
231_D,1499,"2282,1743,2184,432,401,57,2573,1139,379,2382",10
1255_B,1387,"1338,1751,2408,1978,1282,2278,1773,1435,1972,1634",10
769_A,1954,"784,1050,928,2444,1651,213,852,865,1219,1183",10
1504_D,968,"710,24,1189,952,278,1921,1219,561,2263,1408",10
1367_D,1556,"2352,711,1468,840,22,1244,855,2546,2565,2402",10
164_B,590,"71,159,2105,669,1985,1333,1252,653,2072,1325",10
1300_A,1107,"2149,1650,1902,443,1179,2507,299,2246,161,2278",10
182_D,113,"547,2549,1766,637,2224,838,418,688,1755,265",10
446_C,26,"2508,2443,642,422,287,283,283,282,2014,1949",10
404_A,1198,"1164,81,104,290,2228,976,2475,1821,2513,2139",10
229_D,1055,"834,142,961,1737,1720,1093,2376,2472,672,849",10
1685_B,652,"1495,1928,1241,2547,2034,2484,893,1209,1142,1492",10
459_A,600,"2132,417,2492,989,2437,1674,1586,2443,1603,2508",10
35_B,61,"1973,1965,39,1341,1270,329,847,145,1622,1756",10
1308_C,1063,"1972,2100,2172,1416,757,2311,1814,1634,561,2278",10
650_D,2423,"1176,1970,204,646,1279,1851,2394,517,2189,280",10
1037_C,1070,"2206,308,447,2000,619,1601,2023,2112,914,531",10
662_B,567,"1706,2055,189,1938,398,686,535,996,1357,700",10
458_B,2262,"888,1452,1918,1819,1864,499,221,1820,624,1799",10
173_C,2163,"1350,105,2378,2575,498,1452,499,221,2208,624",10
101_A,1786,"658,292,2368,1914,2361,800,914,2023,1396,2112",10
105_A,1389,"1791,8,977,182,1425,1997,1483,1707,1897,356",10
562_C,2433,"2112,491,2168,300,2371,50,1219,2278,312,499",10
1186_C,2308,"2073,2242,760,2368,495,2154,679,1424,579,2278",10
1576_C,2336,"2454,625,785,1505,2570,1707,434,280,1588,899",10
1079_A,2248,"2017,1881,1012,734,484,2541,1032,524,2136,502",10
592_B,1250,"1290,1188,921,2251,872,864,1703,2535,640,2521",10
7_C,2273,"2133,2123,1241,1190,234,151,2525,2278,561,1983",10
1510_D,1035,"2288,2350,2187,1628,1983,151,189,2278,579,2002",10
595_B,2039,"2112,247,1965,800,1756,658,914,2023,531,1396",10
1139_D,1671,"2345,2554,686,1252,1996,584,1565,2072,2204,743",10
872_A,446,"2352,1346,2316,66,2175,657,484,1012,2541,1881",10
1788_C,242,"1428,1016,22,2546,874,2395,2375,1244,840,2136",10
264_A,1660,"1682,1880,214,561,2278,857,1828,1773,2311,1599",10
1346_C,1869,"2461,152,2030,1667,1449,1981,399,2448,1972,2278",10
1736_A,2220,"1354,210,391,1213,2139,1821,2513,2475,2058,849",10
1095_D,702,"1571,567,1355,1220,1781,1978,1579,2164,2383,2408",10
1312_D,1255,"1794,965,1575,1416,164,724,2257,2367,1025,444",10
1337_D,1670,"46,2247,2173,488,1066,1634,561,1814,2278,2100",10
630_B,653,"808,159,1252,1325,2072,1678,686,1926,307,1985",10
84_D,2301,"1568,642,1144,1003,1768,1304,2080,2113,287,1285",10
556_A,1134,"1190,975,1360,2001,566,520,561,1814,1729,1219",10
590_D,295,"297,263,1927,356,1219,793,1942,420,640,2106",10
390_C,2138,"1070,329,1601,1033,1786,658,2023,2112,914,531",10
23_B,2492,"2437,2032,600,1603,989,1187,1784,1530,1488,1559",10
1864_D,1349,"2456,2165,795,2566,691,1225,632,365,1059,2151",10
177_B,742,"863,512,1771,1324,1937,1219,857,2278,561,1266",10
1430_B,202,"1218,1549,1131,1374,234,1909,1773,1978,1088,1048",10
256_D,828,"982,709,1802,1984,2072,1835,1252,1219,1599,1318",10
1548_B,1376,"1212,571,2030,612,561,2373,2212,1119,2558,843",10
247_A,2009,"1787,791,1773,1599,1125,1978,1972,2278,2172,673",10
1230_D,398,"700,2397,449,1953,1953,1527,2283,935,535,1117",10
1790_C,2090,"743,973,1802,1671,1292,2345,584,1565,2072,1325",10
1020_B,264,"637,306,1258,1934,1117,1382,435,293,2360,2283",10
40_A,1582,"788,104,2420,1219,1972,417,1586,2278,50,1123",10
1231_A,2543,"343,924,603,248,463,1000,1260,1224,1769,953",10
1151_C,1652,"629,1604,844,574,1870,1167,549,1547,2278,1183",10
244_A,389,"641,533,727,636,1091,1972,835,1219,1978,1773",10
197_A,88,"813,2453,1149,1425,2452,1480,1389,1917,561,1219",10
150_A,1169,"1520,996,2583,686,1230,192,1183,441,1210,1219",10
353_B,2345,"584,1565,1996,1671,743,2090,867,686,1835,1252",10
1285_D,2016,"1058,849,2376,440,1636,2252,81,2472,2475,1821",10
1066_A,553,"1311,2022,1834,835,68,2519,196,1219,536,1729",10
1037_B,2206,"1070,247,1313,1965,619,1601,2023,2112,914,531",10
756_C,230,"1651,588,1863,1484,1520,1210,877,996,1183,441",10
1280_A,789,"270,450,1393,464,1370,2394,2161,2432,618,1180",10
1126_D,1528,"255,114,2156,1588,1707,51,356,280,1543,1389",10
402_D,2363,"2078,250,2021,623,1825,606,1057,1469,749,50",10
55_B,2271,"1383,568,2530,1971,1319,1181,1634,1894,1773,1978",10
1225_A,2045,"1630,2482,2352,180,1072,572,2586,1680,1571,519",10
1594_C,1340,"977,2289,745,1389,949,114,2137,527,2394,1370",10
336_B,503,"1932,1310,2344,86,2210,2192,631,1128,561,2278",10
1398_D,332,"383,2544,1832,694,76,1436,1456,1772,2502,1617",10
1530_B,261,"1172,2085,2125,2411,2431,2326,74,373,1666,346",10
